"id","current_time","CPU[%](µ¥ºË)","battery[%]","temperature[¡æ]","Memory-Vss[MB]","Memory-Rss[MB]","Memory-Pss[MB]","Memory-Uss[MB]"
"1","2022-04-28 11:44:29.685852","11.775","95","37.0","10891.921875","283.2734375","216.8173828125","210.01171875"
