"id","current_time","CPU[%](µ¥ºË)","battery[%]","temperature[¡æ]","Memory-Vss[MB]","Memory-Rss[MB]","Memory-Pss[MB]","Memory-Uss[MB]"
"1","2022-04-28 11:41:26.465738","15.25","98","32.0","11052.43359375","288.46875","218.1630859375","210.90625"
