"id","current_time","CPU[%](µ¥ºË)","battery[%]","temperature[¡æ]","Memory-Vss[MB]","Memory-Rss[MB]","Memory-Pss[MB]","Memory-Uss[MB]"
"1","2022-04-28 11:43:40.034442","11.1375","96","37.0","10935.94140625","345.3046875","276.125","268.9140625"
